,wavelength,big_blue_R_LL,big_blue_R_RR,big_blue_R_pp,big_blue_R_sp,big_green_R_LL,big_green_R_RR,big_green_R_pp,big_green_R_sp,big_red_R_LL,big_red_R_RR,big_red_R_pp,big_red_R_sp,med_blue_R_LL,med_blue_R_RR,med_blue_R_pp,med_blue_R_sp,med_green_R_LL,med_green_R_RR,med_green_R_pp,med_green_R_sp,med_red_R_LL,med_red_R_RR,med_red_R_pp,med_red_R_sp
49,4.644295302013423e-07,0.9337371374422341,2.7082656086687612e-05,0.22285597636343232,0.23519725355922802,0.003882447020758497,6.744252498055902e-05,0.0010691325528113726,0.001024885775194759,0.002393604115494455,8.492204589245441e-05,0.0007824230193971163,0.0005827439628401283,0.3953223604672128,3.7694719964595642e-06,0.09575475744081531,0.09822148297739151,0.004896953176450892,2.2900710945215263e-05,0.0011298541900016934,0.0012988970433406271,0.0037503660309721287,5.736235878938552e-05,0.0009629556287778573,0.0009090235445783961
50,4.6778523489932887e-07,0.9341130427885411,9.685367973358736e-05,0.22253602630940716,0.23541424392911975,0.0001942188065513219,0.0001316702513677007,8.786024469963065e-05,7.434098191573009e-05,1.460556535251522e-06,0.00013269835939849528,6.293848617340553e-05,3.326829266751182e-05,0.3927438078931113,8.125916924222964e-07,0.09380845499768428,0.09846861504726709,0.0022893263765074974,5.529534977962929e-05,0.00047229271101047497,0.0006600285252552281,0.0025327166391487348,9.486972894820908e-05,0.0006551134667054578,0.0006164668777167092
51,4.7114093959731545e-07,0.9132325188624406,8.36197314933574e-05,0.218730299600765,0.22850617346273716,0.0074774833854865585,7.370252044795289e-05,0.001862328673763834,0.001827899796996572,0.002353308403472687,5.9027535014745664e-05,0.0005628998681736502,0.0006119118096212004,0.37913845356021286,1.3070088192158127e-05,0.08930835483873378,0.09589996860488813,0.00043642665788060856,9.02580173410788e-05,7.506324332109893e-05,0.00017404692001059957,0.0012571104239943647,0.00012453724336170473,0.00034172722294552045,0.0003166532335323567
52,4.74496644295302e-07,0.8476964384756561,1.3912866321484149e-05,0.2029476544930206,0.21152293448634563,0.013515664519390798,1.7728733416537845e-06,0.0034184717340983418,0.0033580023385542316,0.005453135648308158,5.046561749346274e-07,0.001445336253816748,0.0013371826554936512,0.3551611691022338,3.618939418062794e-05,0.08253656704734937,0.09058667313542046,8.395684307633086e-05,0.00011798958044293242,0.00010803159274271419,3.187223985931538e-05,0.00031234885633267025,0.00013851020256528464,0.00011869571253734063,0.00010129274585513119
53,4.778523489932886e-07,0.647685684541543,1.1953838818870961e-05,0.15336668749077578,0.1625223408044673,0.007598395045223171,4.1715216711907584e-05,0.0019972764165308607,0.001948979108487693,0.003839582398092373,5.9034343758625e-05,0.0011531012051476087,0.0009309112692850674,0.3216969596857257,6.327094337095459e-05,0.07379862785754612,0.08268345428031591,0.0016246946614946202,0.00013139620024673238,0.0006374530314440213,0.00034492005219170384,4.1676241278468225e-06,0.0001337803185042678,5.919400734745324e-05,4.1048708777494396e-05
54,4.812080536912752e-07,0.18232226408493243,7.767799893857411e-05,0.04232228428372065,0.04607632243929289,0.00012391850585900195,0.00011920138374397805,9.293747559027235e-05,7.41836691332454e-05,0.0003444068251653719,0.00012878450890759326,0.0001985199362889704,0.00010558871846912853,0.2801167363007103,8.694924477447858e-05,0.06347704080838958,0.0724990611103995,0.0049730509023007295,0.00012765919810283548,0.00160345002902303,0.0011102544115761813,0.00047377773605788537,0.00011245961455669828,0.0001940906255919134,0.00016677261724965328
55,4.845637583892617e-07,0.016846973019329418,9.730638688830787e-05,0.004204787318116367,0.004277053356854508,0.00573716375745944,0.00010173827674757145,0.0014245834640317647,0.0013948152383914507,0.0012526509410592727,9.129713014543831e-05,0.0002914132702643324,0.00034895695033403026,0.23254255541463206,0.00010132326539189873,0.05208958746497631,0.06056486310612983,0.009572383425675696,0.00010850648089722457,0.0028323911724068562,0.002207390601238971,0.0016627246228285715,8.070132942519036e-05,0.0005042955492013644,0.00046179591289736646
56,4.879194630872483e-07,0.13913400388073782,3.961663571595331e-05,0.033054928178586615,0.03501265187967055,0.017114204314657266,2.1105776662309852e-05,0.004272071626003714,0.00422060130103842,0.00548298801361228,1.1570092907027194e-05,0.0013868529215377672,0.0013638085792484456,0.1819933665916798,0.00010326835346335735,0.04032166343686392,0.047669804057163805,0.014527821690391036,7.931530981994762e-05,0.004079191198919496,0.003426417350722835,0.0033313308067292615,4.6747616016912913e-05,0.0009265669822977428,0.0008668261070746204
57,4.912751677852349e-07,0.13235403868635903,3.3559520918515715e-08,0.031199057844521958,0.033117771519965325,0.016365071215609574,8.286158934556405e-06,0.00415473486269458,0.004111201817604113,0.006339737998590152,1.8666793068029515e-05,0.001749204043397726,0.0015452007591197285,0.13224732108613077,9.289908780230679e-05,0.02899548110171612,0.034820651647917644,0.018815700595819815,4.744358355050006e-05,0.005084680738854653,0.004516819813773573,0.005121860317958748,1.87176164456465e-05,0.0013701688641284545,0.0012952971745308036
58,4.946308724832215e-07,0.041816849534963355,3.920879452608734e-05,0.009786227204838602,0.010343392902573948,0.004272785220825008,7.955697561697446e-05,0.0011588422282820673,0.001136280386020964,0.0024454736476092736,9.75460816714653e-05,0.0007981773303187544,0.0005996501665838285,0.08731364936787366,7.320125073079045e-05,0.018954143099764353,0.02310015930386516,0.02150738113705722,2.0303688655551616e-05,0.005631490729588671,0.0052424275253578345,0.006646057084256076,2.7061284551180847e-06,0.0017390030405588024,0.0016543784375196446
59,4.97986577181208e-07,0.0002567444312365399,9.32412812818369e-05,0.00011342827329364057,0.00010746338019469578,0.0010975458950469887,0.00012144250429678171,0.0002986389857615682,0.0002739123390553909,1.4408247721982999e-05,0.00012389089197377905,5.029421779309426e-05,3.702360010676099e-05,0.0506006407164714,4.9047233252657714e-05,0.010883306920427323,0.013444813436664187,0.021960539318337344,3.6648712314590256e-06,0.0055875124857402685,0.005430711646573329,0.00757361153914549,1.5914008476307436e-06,0.001953328640026582,0.001866098078152769
60,5.013422818791946e-07,0.03273428112273503,8.00465373465659e-05,0.007702035299033194,0.00846652216305045,0.015529790856744538,7.179717845259006e-05,0.003837679981877313,0.003789969094653969,0.0032868564131000064,5.964783248933314e-05,0.0007806560183906462,0.000847590033347064,0.024105110043588982,2.591486924496049e-05,0.005144682276917918,0.006425951942095597,0.01995715870898596,5.352343133981942e-07,0.004933591449572243,0.005010365025432056,0.007702418887850934,1.4718750871988153e-05,0.001966508950380588,0.0018840050584640355
61,5.046979865771812e-07,0.056364191955199434,2.1197988846148072e-05,0.013162070848777782,0.014293888757807238,0.028627463139330078,6.413294482974964e-06,0.0071213077864635535,0.007096438741613051,0.007853868845377188,1.8628608653776607e-06,0.002017219043338654,0.001941232981921814,0.008017654566179217,8.63859585799577e-06,0.0017062057738510062,0.0021376899479815946,0.01578562270083174,1.0786056453564249e-05,0.0037767108325545804,0.004035377740049102,0.006999205189963463,3.840110155833098e-05,0.0017742483623410133,0.0017026046278612237
62,5.080536912751678e-07,0.037963578512023935,2.260396154882154e-06,0.008847183247283922,0.009460793818194943,0.021632508296683357,1.869658869615689e-05,0.005449314505405277,0.005456900079669452,0.007224680301878791,3.250248478170604e-05,0.00200023772339274,0.0017635649449052313,0.0009212103852722751,4.550312147284454e-07,0.00020165837946216865,0.0002406277715527716,0.01026654808525531,3.149199590947839e-05,0.0023498768338323893,0.002694662987877359,0.005606416723097883,6.700793476995075e-05,0.0014155358660835006,0.001358587969819185
63,5.114093959731543e-07,0.007242067417681839,4.751044624702399e-05,0.0017194257608962966,0.0017247603427827738,0.003678577481727498,8.745879651286526e-05,0.0009961461539764614,0.0009965567636366403,0.002241536918315792,0.0001047526773942432,0.0007403516127264634,0.0005535869109643451,0.00042292009076260785,2.4971466837824342e-06,7.827848152384289e-05,0.00012257521406220938,0.004712362563530231,5.781226271337742e-05,0.0009968003804350283,0.0013044070758633955,0.003816611365008571,9.432638049679673e-05,0.0009656980389944413,0.0009242276659272945
64,5.147651006711409e-07,0.0017293740949102386,9.19408409276473e-05,0.00044022811426393406,0.0005280597304628673,0.0038618855104636182,0.00011573529786465528,0.0009697497974769884,0.0009212676727510012,0.00011207382149259821,0.00011768634078693319,5.667290852931458e-05,6.309498799106987e-05,0.00388063530519778,1.3774483100615598e-05,0.0007558709001055253,0.0010890593635087672,0.0008008057212464816,8.415365856339353e-05,0.00013665198569022435,0.0002782863214883894,0.0020194552794823776,0.0001148741392919202,0.0005228226999368727,0.0004942854990167429
65,5.181208053691275e-07,0.017945190130701467,7.577518527858293e-05,0.00414694216314597,0.004736226910851593,0.02975798231307344,6.68762354213356e-05,0.007329211647405927,0.007274495252655621,0.004476951136825797,5.582811751660162e-05,0.0010661427907485278,0.001143960630341864,0.008953435103980181,3.1574633232133375e-05,0.0017403769495322045,0.002511846681701513,0.00034697213609875864,0.00010534131376076998,0.0002053974368000203,7.187423061934209e-05,0.0006299556655037802,0.00012490706421509402,0.00018968307998868072,0.00016860916282780645
66,5.21476510067114e-07,0.02763718236462571,2.221003123500693e-05,0.006356653816066984,0.0070813097107576455,0.05151767317515457,7.394224418212834e-06,0.012712767207514688,0.012777252413253818,0.01012792308611956,2.4750430829929477e-06,0.0025736632413566386,0.002509141306480386,0.013885359872631158,5.2149065229785066e-05,0.0026761762868614484,0.003909510899260337,0.004987337520526088,0.00011756627336956831,0.0015777880434520288,0.0011044544180577461,1.0086937682220955e-05,0.00012296754761688048,5.4225224617384815e-05,3.336550248805282e-05
67,5.248322147651006e-07,0.01925130184795718,7.82255984165582e-07,0.004438399797661492,0.0048019216195769685,0.04128935109938334,1.311929468126073e-05,0.010234922286593036,0.010385390464910963,0.009924902565614097,2.5026127929230903e-05,0.0026723392653013735,0.0024335678023056488,0.017567801148257716,7.151283224899731e-05,0.0033505468817798755,0.0049698563903712205,0.01583738978267711,0.00011896043896903136,0.004486172457198346,0.003673065272965066,0.00039845398106285487,0.00010993431308158611,0.00017234047628947863,0.00014436650791350923
68,5.281879194630873e-07,0.004657104665824472,3.648366627704283e-05,0.00111073106172827,0.0010947165123747534,0.009312610918176768,7.359319471130468e-05,0.0023668416195544786,0.0024446950732936994,0.004022517086153943,9.190363664801299e-05,0.00121136821391955,0.0009869400059488336,0.019470926295823664,8.619289721239313e-05,0.003671900236893389,0.00553657781828361,0.03322504468417372,0.0001097450503403972,0.008961679778083147,0.007883648819139713,0.0018622805780085373,8.863511670727017e-05,0.0005565176524593469,0.0005158118499778307
69,5.315436241610739e-07,0.00029717024205575465,8.29535100559379e-05,0.00010726147631676725,0.00012585475829948,0.0049973696509019215,0.0001122168540870014,0.001261922936854926,0.001168695026590779,9.800761061494622e-06,0.00011927387164441369,6.560804958879134e-05,3.0676494283085906e-05,0.019519892965199202,9.379567675505196e-05,0.003638834484992861,0.005579525291240149,0.056598483050749264,9.198717938152e-05,0.014820989525739145,0.013623851031021993,0.004281675387243605,6.315468923471832e-05,0.0011727739695858862,0.001116749536305446
70,5.348993288590604e-07,0.007677021518302601,8.390277683841054e-05,0.0017551221730801032,0.00211076654239897,0.056609457292327976,8.329686929339552e-05,0.013915740420398047,0.013796704227431351,0.0037696650584190736,7.558144377099682e-05,0.0008786921374029661,0.0009758037331971103,0.01796032660129294,9.331804628651232e-05,0.003309451417046607,0.005160299096692152,0.08464595037639293,6.90638574155118e-05,0.02170538020023367,0.020587738522290733,0.0073685647758627215,3.8003843131335414e-05,0.0019462556991936882,0.0018758041697727952
71,5.38255033557047e-07,0.015133829666817316,3.97457295560147e-05,0.00342653903867537,0.003965949617518013,0.11693376993585464,2.296555328666128e-05,0.028645944187708224,0.028914910197301903,0.011812560711011414,1.4236825172717982e-05,0.0029260807878709015,0.0029452497547010426,0.015232815450179373,8.518372309549196e-05,0.0027746941996221663,0.004398703038193453,0.11557785050406479,4.4967949332232215e-05,0.029156909362278265,0.028341622013079437,0.010714514256511588,1.7313382817996593e-05,0.002773816989289931,0.0026928209854842748
72,5.416107382550336e-07,0.013922110947791244,2.4172532852384986e-06,0.0031593592781817017,0.0035300113717587024,0.12117996771443569,1.0243586810508796e-06,0.029603143005993753,0.030300293744440997,0.01526541535660322,5.6236102806737044e-06,0.003945842371465851,0.003768260873071091,0.011863244450976354,7.103727582484227e-05,0.0021365808221701353,0.0034423030635563987,0.14746330730493465,2.3594300215968487e-05,0.036703382981467775,0.036405532204889034,0.013855960791303674,4.185925686011471e-06,0.0035405315847705475,0.003454720650825026
73,5.449664429530202e-07,0.00621349398191869,1.2984021236933419e-05,0.0014384641598744168,0.0015017487779328859,0.05035682339929069,3.9939391283798085e-05,0.012276153967767942,0.012835924999312324,0.010136879889872065,5.6920544075381614e-05,0.002765862469757922,0.002490599315264863,0.00837161823455158,5.336358739316308e-05,0.0014913133660796527,0.002440258769421948,0.17851547332747159,8.125183593109637e-06,0.043926154044183145,0.0443245618630705,0.01634389006856343,2.909869368001299e-07,0.004136867328924604,0.004052468738512234
74,5.483221476510067e-07,0.00040820816994393687,5.7597439751451735e-05,0.00013746960716935435,8.319570114036891e-05,0.004544636611525298,9.447370719042828e-05,0.0011991108549791775,0.0010038800917350763,0.0020321548675095225,0.00010937615483043357,0.000669247198729014,0.0005103598625938086,0.005201899047073752,3.501832523592491e-05,0.0009172449866335797,0.0015225296446912803,0.20726744786536472,5.991660761520437e-07,0.05049796605409915,0.0517151693447695,0.01780732421890635,5.735292055304423e-06,0.004473981562252154,0.004396569795887893
75,5.516778523489933e-07,0.0015242356269618018,8.688380840194688e-05,0.0003687331083633666,0.00048143004838207984,0.19941151576571076,0.00010551731396373745,0.0491926629398408,0.04840527216700706,0.0007971621899602308,0.00010654342635484147,0.00018874638096717135,0.00023586235236275078,0.0026756284367854878,1.8755518101634836e-05,0.0004677867830974354,0.0007855574291273455,0.23263535908305424,1.7056944168577677e-06,0.05619198160402341,0.058284588950720986,0.018004202270772346,1.919123285699209e-05,0.004495726332641248,0.004429472468180844
76,5.550335570469799e-07,0.006752163447543098,7.05686419463362e-05,0.0015114558709148386,0.0018610535903506196,0.506945483627256,6.267877181389002e-05,0.12410869870349675,0.12471406896295463,0.009555492247187937,5.320060274048989e-05,0.0022846661197293717,0.0024090681775055327,0.000970850221874865,6.8250974986406205e-06,0.00016915633704796924,0.00028510522376148196,0.2538991348775545,1.0806551628928931e-05,0.06087112195769282,0.06382989933810022,0.016857164367464636,3.822874171800144e-05,0.004186921275008581,0.0041342188895490605
77,5.583892617449665e-07,0.00990277871210756,2.69110700144454e-05,0.0022048161635544435,0.002603691747092787,0.7046583556100057,1.178303217535982e-05,0.17104978494249895,0.17511065168417478,0.020498237101555662,5.559114215750208e-06,0.005093978028368952,0.005098354082264724,0.00012500891824830218,6.91115142422274e-07,2.2400956344159713e-05,3.607111592311832e-05,0.27063997332650747,2.6150864898467958e-05,0.06446822256897164,0.06822569298848179,0.014474014579646475,5.9773324179877324e-05,0.00357794013227709,0.0035392545049149843
78,5.61744966442953e-07,0.008007664187607868,4.3198241537140754e-07,0.0017955139562826723,0.0020217253444677562,0.802981646151345,3.789120797478687e-06,0.19343625912602827,0.2010829986604696,0.02299604131129481,1.0759689918528636e-05,0.00588532851044841,0.005691576721294032,5.7151612986596645e-05,8.954932340316725e-07,8.59165884574032e-06,1.808788229528588e-05,0.282666037355405,4.522662095456465e-05,0.0669650254769172,0.07140779553724332,0.011152978540906685,8.060609884688367e-05,0.0027456481145196675,0.002719450549163648
79,5.651006711409396e-07,0.0032830975241666493,1.6085221971608133e-05,0.0007653745593269914,0.0007770899134607055,0.8491731592191614,4.4207081494367175e-05,0.20379906914399806,0.2133187524509383,0.014212329201294562,6.13279839071237e-05,0.003788209488927905,0.003509676494365714,0.0006022968944696152,7.067210099693282e-06,9.573766499301857e-05,0.00018495555125479186,0.2899455677972979,6.518035210702051e-05,0.06837457994631162,0.07335772479224341,0.007371930316477453,9.782845945402558e-05,0.0018104270091390325,0.00179320853626068
80,5.684563758389262e-07,0.0001689730647454505,5.689868388542829e-05,8.065824999560523e-05,3.3991805547822085e-05,0.8677621564595565,9.18099980739807e-05,0.2084209720792839,0.21760097024681635,0.0026037798892343754,0.0001067495672669297,0.0008113569491640453,0.0006559717285812652,0.0015501245955983538,1.8056231866886827e-05,0.00024595950035904344,0.0004756808409554005,0.2925560390647792,8.3237241532253e-05,0.06872882078208781,0.07409015302510705,0.0037596725989010537,0.00010923077106540451,0.0009287432624728352,0.0009152681227200327
81,5.718120805369128e-07,0.0009789169341273274,8.33460053038353e-05,0.00024338830358348288,0.00032903613060128635,0.8681289228443295,0.0001012859502301789,0.2090995175503811,0.2167468778797117,0.001418664491711203,0.00010435504047253109,0.0003269224098975414,0.0003887133985763127,0.0026812011753545558,3.215736454747062e-05,0.0004217576924649669,0.0008251337284184184,0.2906511848948595,9.706406776002984e-05,0.06807136348939168,0.0736440541776305,0.0010473632260051045,0.00011352700541942012,0.0002807641365895188,0.0002648204460451793
82,5.751677852348993e-07,0.004193845118378543,7.150816884571137e-05,0.0009275303592127612,0.0011923332040190322,0.8512143335495259,6.52052127820871e-05,0.2052341494539381,0.21184139819791628,0.015349680009514423,5.7911421434252765e-05,0.0036720001321419605,0.003848959492530878,0.003796134699582955,4.7382272820288294e-05,0.0005906813321999395,0.0011729050234304287,0.2844442041854794,0.0001050338858492507,0.06645471049635032,0.07207738392161524,2.5784704188296256e-07,0.000110441178599449,5.3126884732057045e-05,2.8979812716654088e-05
83,5.785234899328859e-07,0.006502622722584295,3.332604528238162e-05,0.001422959418540643,0.001744588116051636,0.8107932341033162,1.756399126059317e-05,0.19477829792477036,0.20192735091424477,0.03425946044623498,1.0578066934144499e-05,0.00841683236980593,0.008530896199311938,0.0047354910171841505,6.173779869560777e-05,0.0007281707302245121,0.0014696233901281474,0.27420398495932924,0.00010637060624919916,0.06394075940786287,0.06946477148782446,0.0013342978850692652,0.00010065333346085409,0.0004181269231313976,0.0003826600033211697
84,5.818791946308725e-07,0.005931638372733619,3.200125014449965e-06,0.0013057595625438326,0.0015204024139352228,0.7306876838214067,4.195894117782156e-07,0.17399576965027025,0.18289662765043938,0.042454485611786226,3.7509898288263676e-06,0.010617233700216165,0.010551294077344198,0.0053903366355751514,7.347417068290913e-05,0.0008187059166268333,0.0016805766420953951,0.26026066111298607,0.00010117051634552512,0.06060345354199307,0.06589754057506324,0.005627729039396629,8.563006931793119e-05,0.0015120200420876634,0.0014672274981808416
85,5.85234899328859e-07,0.0031816499650665028,6.515928771998548e-06,0.0007228989200695248,0.0007676189412177163,0.5812587553483163,2.693525410946384e-05,0.13665708013725764,0.14662468128006376,0.0321999810073018,4.146755773342165e-05,0.008219193628283447,0.007998218530873466,0.005704605939813083,8.127597040218172e-05,0.0008555975882110941,0.0017868880154855433,0.24301654032735037,9.031386123452086e-05,0.05653243636574532,0.06148525744795258,0.01324266386432672,6.737581631827658e-05,0.003416246106725535,0.00337144910840681
86,5.885906040268456e-07,0.0006093521928271997,3.892751287153081e-05,0.00017387905867969833,0.00012714451012765639,0.3399352710175124,7.268351058477464e-05,0.07860654939584844,0.08653657085918527,0.01101666523096308,8.997540572620154e-05,0.0029535189719404847,0.0027496749907074095,0.0056711371400618785,8.437990339696306e-05,0.0008398275722880104,0.0017847180549626755,0.22295810161676075,7.529132178792397e-05,0.05183658439691902,0.056357856496183516,0.024272610039868407,4.814577351451449e-05,0.006145516144684928,0.006118570955822212
87,5.919463087248322e-07,0.00010815484077974708,7.233754665990698e-05,5.9376111369596964e-05,6.428831352464223e-05,0.08868762380555288,9.897400869241028e-05,0.019876303866858343,0.02293776746944101,5.589242179839801e-05,0.00010862064132210322,5.2760588879261424e-05,4.117675463947039e-05,0.005323366296113412,8.261472070612928e-05,0.0007783270730574494,0.001683039962607089,0.20066437314014435,5.797694632677802e-05,0.046646296082984935,0.05066722647297181,0.03852780977820719,3.0160171471235986e-05,0.00964550220416702,0.009662436823232782
88,5.953020134228188e-07,0.0016883629035687445,7.953465503973152e-05,0.00038281629273426046,0.0005264005710187617,3.474873607379122e-05,8.504090505921328e-05,6.809524630634735e-05,1.966153185269665e-05,0.017954237718887676,8.325399454764389e-05,0.004269665386230533,0.00447834400080294,0.004724525384322199,7.636861835066623e-05,0.0006820183379065416,0.0015005254490228933,0.17680684105296726,4.0380909716083113e-05,0.041113464885492265,0.04458702974289925,0.05556149405065649,1.5353483353579038e-05,0.013800587266486421,0.013893510621101004
89,5.986577181208053e-07,0.003772140519216162,5.5680028454003824e-05,0.0008151298352989141,0.001065107545277439,0.04578057368164741,4.3157846371708796e-05,0.01124304823468868,0.011275194119594783,0.059226545106636316,3.53931300573969e-05,0.014373408301810388,0.014732027868428867,0.003955922510251823,6.64971236591477e-05,0.0005638710271847701,0.0012620230717120132,0.15213655133315288,2.441305795350473e-05,0.03540825635176421,0.0383095915460904,0.0747300038896691,5.183037587959042e-06,0.018449613671051916,0.01865323572751723
90,6.020134228187919e-07,0.0046507857469479455,2.029352726250242e-05,0.001000041848617139,0.001242654825792336,0.09634177280711553,6.8308659131566575e-06,0.022922442019842598,0.024018039187446525,0.09657944305206097,2.775909964854766e-06,0.023642624767449726,0.024053006915172658,0.003105582454538095,5.418936472244734e-05,0.0004371549263000324,0.0009950376689909898,0.12745568814494052,1.1682572794318134e-05,0.029712230045185813,0.032039057341280354,0.09527216861588414,5.109473568057104e-07,0.023405808490699006,0.023753297685113247
91,6.053691275167785e-07,0.0037469891848787734,4.963429292341855e-07,0.000816233365601826,0.0009502971669581275,0.10409801991865733,3.3594998733574077e-06,0.02431430005374749,0.026133036786153675,0.10333102786911014,9.356421056213594e-06,0.02546088378565098,0.0257756131472179,0.002258228452131688,4.081265489697783e-05,0.00031401047005888194,0.0007265387649217202,0.10357381923154957,3.351451586773885e-06,0.024208024893929946,0.02598072849305166,0.11639098165651025,1.5629458748152248e-06,0.028476659848896926,0.02899571000266477
92,6.087248322147651e-07,0.0018359417010658879,1.0210046757172562e-05,0.00042264357064769007,0.0004316554459477731,0.07471196043023416,3.3870055448106135e-05,0.017111080130157597,0.018903827497240264,0.06892253070856087,4.851485477402125e-05,0.017133248706628048,0.017241525333799673,0.0014872949850644767,2.7754798314795545e-05,0.0002044067245479996,0.0004803404792456405,0.0812528296004307,5.1042485322043224e-08,0.01906666995323204,0.020327466115528926,0.13732348644486694,7.958782731810456e-06,0.03348039417160251,0.03419025473891677
93,6.120805369127516e-07,0.0003023867840552252,4.103511020969242e-05,0.00010397474617818714,5.9807576927236146e-05,0.03250230053515056,7.461768018220889e-05,0.007229761954562516,0.008329079454715001,0.013863598283593485,9.033218243572782e-05,0.003563599097896327,0.0035341872641172604,0.0008493730372538876,1.6280960953840227e-05,0.00011551072242739293,0.00027520641701757657,0.06114832062726533,1.8626912691365347e-06,0.014434367144244429,0.015245046690309131,0.15739073950406868,1.880201592664266e-05,0.03825727378665805,0.03916719582717535
94,6.154362416107382e-07,9.845622558514308e-05,7.00077696885742e-05,5.570736569536392e-05,6.0472581888149704e-05,0.004274383451049508,9.594408203950383e-05,0.0008823914109364666,0.0011557427348910393,0.013302538739803239,0.00010479977202986277,0.0032068008839916634,0.003231806158644088,0.00038120799231699057,7.418004375328054e-06,5.1451605733818884e-05,0.00012374316466422263,0.04375755038352363,8.356525146756778e-06,0.010421021947697222,0.010858999544062184,0.1760260093544082,3.281263585263592e-05,0.042675501885196115,0.04378469306224443
95,6.187919463087248e-07,0.0011527032990139715,7.681334614207655e-05,0.0002641008041492488,0.00037666651083667337,0.0020518350109496757,8.349437061480946e-05,0.000621540414824598,0.0004991695942999397,0.1478264836804983,8.266005821151502e-05,0.03596538871593206,0.036381804892678046,9.911175321786478e-05,1.8745182894243338e-06,1.3429171444471317e-05,3.2061321598109244e-05,0.029383679023014482,1.867713193245113e-05,0.007092640340095756,0.007245442082587819,0.1927840305069133,4.848397358918988e-05,0.04663262135388254,0.04793149600495262
96,6.221476510067114e-07,0.0025682439090484615,5.7508499814523054e-05,0.0005479665463844879,0.0007476904283147621,0.017016066698751435,4.6901297301796446e-05,0.004193483259472913,0.0042066154460232135,0.3652912921098957,4.0164150697597254e-05,0.08887182325400411,0.09047667364590894,4.370486872464592e-07,3.02512283075869e-11,9.156349220301462e-08,1.1108767966853785e-07,0.018122912729756416,3.166169061843576e-05,0.00446893993770006,0.004427668245369569,0.20733648139665442,6.424553930488767e-05,0.05005379279342189,0.05152610848087523
97,6.255033557046979e-07,0.003336188688593979,2.590451389481384e-05,0.0007036356064387885,0.0009118818879869509,0.03234251858561838,1.1500090168386682e-05,0.007660232329083834,0.008061471357837439,0.5533997387291669,6.45000499041066e-06,0.1342082679462084,0.13781448586823858,6.661395406500939e-05,1.782522250495933e-06,8.093151309733349e-06,2.2547264930837017e-05,0.00987605163065783,4.597496444704746e-05,0.0025263707176668335,0.0023789633613649553,0.21945922308910945,7.86154108848063e-05,0.052888347927291544,0.05451374869720619
98,6.288590604026845e-07,0.0029932858218387434,3.1028480086487568e-06,0.0006372744436813038,0.0007742710234236352,0.037063717795753195,4.0859752768076765e-07,0.008570801713578607,0.009293500543118347,0.6773655731979685,3.2427243915641815e-06,0.16371210891224144,0.16936852363278654,0.0002671778840867071,6.879810719004336e-06,3.2741758116662956e-05,8.995021260215274e-05,0.0043806916557091735,6.024621705238125e-05,0.0012055976857158852,0.0010307596730392207,0.22901598726250919,9.032905332107803e-05,0.05510574476771973,0.05686226134034479
99,6.322147651006711e-07,0.0018267675707337866,3.307765206352487e-06,0.00040557105702548505,0.00044097851919709305,0.029780595526726357,1.9718472069836092e-05,0.006732332976088155,0.007518864814819373,0.7510130882953947,3.1268240405553076e-05,0.18116921237660252,0.18810319203170414,0.0005642232741801582,1.4677765958070845e-05,6.86531045336142e-05,0.00019022494271691092,0.0012566237615839757,7.319513017707465e-05,0.0004217299344674552,0.0002842616224644036,0.23594187562762478,9.8435463366169e-05,0.05669168791982606,0.05855784055700322
